center_x,center_y,center_z,half_length_x,half_length_y,half_length_z
0.360857,-0.334037,0.014000,0.1,0.1,0.1
0.865680,0.210548,0.774615,0.1,0.1,0.1
0.507814,-0.280042,0.713033,0.1,0.1,0.1
0.638388,0.146257,0.010000,0.1,0.1,0.1
0.679556,0.280153,0.010000,0.1,0.1,0.1
0.873660,0.429959,0.189998,0.1,0.1,0.1
1.007066,0.257684,0.409966,0.1,0.1,0.1
0.502532,-0.580577,0.598265,0.1,0.1,0.1
0.599444,-0.071596,0.397307,0.1,0.1,0.1
0.489454,-0.535332,0.347776,0.1,0.1,0.1
0.765815,-0.357491,0.401307,0.1,0.1,0.1
0.560776,-0.043341,0.057843,0.1,0.1,0.1
0.504848,-0.477752,0.083244,0.1,0.1,0.1
0.463252,-0.031760,0.305637,0.1,0.1,0.1
0.799876,-0.216911,0.397307,0.1,0.1,0.1
0.232414,-0.292689,0.149563,0.1,0.1,0.1
0.617775,0.131260,0.409532,0.1,0.1,0.1
0.596874,-0.521271,0.010000,0.1,0.1,0.1
0.531762,-0.592532,0.587991,0.1,0.1,0.1
0.681478,0.470987,0.046762,0.1,0.1,0.1
0.495931,-0.026004,0.180540,0.1,0.1,0.1
0.584867,0.496816,0.157311,0.1,0.1,0.1
0.875159,-0.127391,0.190894,0.1,0.1,0.1
0.887385,0.426289,0.308626,0.1,0.1,0.1
0.733260,0.457143,0.747796,0.1,0.1,0.1
0.614682,0.119692,0.398764,0.1,0.1,0.1
0.261474,-0.183992,0.232466,0.1,0.1,0.1
0.883703,-0.062650,0.722388,0.1,0.1,0.1
0.797615,0.439938,0.543461,0.1,0.1,0.1
0.608213,-0.051882,0.042175,0.1,0.1,0.1
0.568512,-0.224134,0.057274,0.1,0.1,0.1
0.694397,0.417860,0.465932,0.1,0.1,0.1
0.600977,0.488369,0.338286,0.1,0.1,0.1
1.026134,0.378844,0.265976,0.1,0.1,0.1
0.513336,-0.177206,0.010000,0.1,0.1,0.1
0.865258,0.417713,0.685393,0.1,0.1,0.1
0.648143,0.073723,0.023468,0.1,0.1,0.1
0.944046,0.147575,0.602821,0.1,0.1,0.1
0.703639,-0.491133,0.774615,0.1,0.1,0.1
0.668596,0.247789,0.718897,0.1,0.1,0.1
0.743148,-0.378624,0.784615,0.1,0.1,0.1
0.975110,0.392485,0.522504,0.1,0.1,0.1
0.435353,-0.566757,0.119258,0.1,0.1,0.1
0.608275,-0.611017,0.784615,0.1,0.1,0.1
0.735945,0.452285,0.214943,0.1,0.1,0.1
0.541303,-0.228342,0.557392,0.1,0.1,0.1
0.634068,0.192202,0.734985,0.1,0.1,0.1
0.581113,-0.048778,0.122201,0.1,0.1,0.1
0.551981,-0.055481,0.024611,0.1,0.1,0.1
0.457022,0.473877,0.081496,0.1,0.1,0.1
0.321017,-0.034839,0.341299,0.1,0.1,0.1
0.494539,-0.500824,0.328126,0.1,0.1,0.1
0.652982,-0.542639,0.397307,0.1,0.1,0.1
0.691951,0.335149,0.441092,0.1,0.1,0.1
0.745814,-0.593900,0.736946,0.1,0.1,0.1
0.852064,-0.210085,0.000000,0.1,0.1,0.1
0.585085,-0.162142,0.090882,0.1,0.1,0.1
0.627732,-0.614049,0.444033,0.1,0.1,0.1
0.889227,-0.183086,0.664125,0.1,0.1,0.1
0.513078,-0.026448,0.141138,0.1,0.1,0.1
0.457125,0.530968,0.328045,0.1,0.1,0.1
0.978570,0.276708,0.607418,0.1,0.1,0.1
0.571144,-0.229777,0.071666,0.1,0.1,0.1
0.742584,0.171795,0.784615,0.1,0.1,0.1
0.612877,0.192522,0.014000,0.1,0.1,0.1
0.469749,-0.571813,0.156996,0.1,0.1,0.1
0.715886,0.037636,0.397307,0.1,0.1,0.1
0.331886,0.003361,0.358600,0.1,0.1,0.1
0.638874,-0.055346,0.397307,0.1,0.1,0.1
0.777902,-0.473876,0.675907,0.1,0.1,0.1
0.462857,-0.574111,0.383221,0.1,0.1,0.1
0.775036,-0.484598,0.720347,0.1,0.1,0.1
0.985639,0.303151,0.520814,0.1,0.1,0.1
0.975939,0.179972,0.479335,0.1,0.1,0.1
0.529720,-0.591986,0.653835,0.1,0.1,0.1
0.593629,0.015736,0.010000,0.1,0.1,0.1
0.922232,-0.020915,0.007680,0.1,0.1,0.1
0.740354,-0.379620,0.387307,0.1,0.1,0.1
1.002722,0.395454,0.120070,0.1,0.1,0.1
0.906943,0.008791,0.702861,0.1,0.1,0.1
0.782004,-0.028226,0.774615,0.1,0.1,0.1
0.685528,0.198070,0.273437,0.1,0.1,0.1
0.919112,0.417807,0.331169,0.1,0.1,0.1
0.761037,0.445577,0.534233,0.1,0.1,0.1
0.436122,-0.566963,0.416978,0.1,0.1,0.1
0.972125,0.126988,0.493439,0.1,0.1,0.1
0.599438,-0.324550,0.397307,0.1,0.1,0.1
0.950078,0.348769,0.000000,0.1,0.1,0.1
0.869701,-0.115020,0.603540,0.1,0.1,0.1
0.824920,-0.423621,0.466456,0.1,0.1,0.1
0.547809,-0.301572,0.333079,0.1,0.1,0.1
0.646954,0.069274,0.213989,0.1,0.1,0.1
0.780507,-0.464132,0.530233,0.1,0.1,0.1
0.697063,-0.240023,0.010000,0.1,0.1,0.1
0.351170,-0.526726,0.014000,0.1,0.1,0.1
0.577076,0.494758,0.299884,0.1,0.1,0.1
0.989708,0.388582,0.748598,0.1,0.1,0.1
0.739752,0.400891,0.317674,0.1,0.1,0.1
0.522809,-0.410569,0.381496,0.1,0.1,0.1
0.922928,-0.018313,0.717429,0.1,0.1,0.1
0.760135,0.034058,0.401307,0.1,0.1,0.1
0.445818,0.431969,0.019736,0.1,0.1,0.1
0.293774,-0.198673,0.010000,0.1,0.1,0.1
0.665860,-0.628383,0.782356,0.1,0.1,0.1
0.743779,0.415956,0.327496,0.1,0.1,0.1
0.489750,-0.347606,0.466707,0.1,0.1,0.1
0.515712,-0.598592,0.586552,0.1,0.1,0.1
0.542217,-0.038379,0.085967,0.1,0.1,0.1
0.510630,-0.456125,0.126448,0.1,0.1,0.1
0.652419,0.019348,0.397307,0.1,0.1,0.1
0.827706,-0.125055,0.258647,0.1,0.1,0.1
0.644256,-0.065659,0.337264,0.1,0.1,0.1
0.434926,-0.552674,0.712024,0.1,0.1,0.1
0.565196,-0.236536,0.034379,0.1,0.1,0.1
0.975378,0.219909,0.010000,0.1,0.1,0.1
0.969175,0.154673,0.473933,0.1,0.1,0.1
0.664935,0.185700,0.000000,0.1,0.1,0.1
1.030772,0.387955,0.370705,0.1,0.1,0.1
0.842052,0.423917,0.633769,0.1,0.1,0.1
0.831514,-0.360239,0.237049,0.1,0.1,0.1
0.276604,-0.329209,0.014000,0.1,0.1,0.1
0.609100,-0.066611,0.250379,0.1,0.1,0.1
0.737936,-0.229839,0.397307,0.1,0.1,0.1
0.606782,-0.070132,0.364648,0.1,0.1,0.1
0.704610,0.456060,0.571621,0.1,0.1,0.1
0.665176,0.065508,0.397307,0.1,0.1,0.1
0.681281,-0.002794,0.000000,0.1,0.1,0.1
0.978063,0.149200,0.775518,0.1,0.1,0.1
0.450730,0.523907,0.128067,0.1,0.1,0.1
0.533031,-0.050415,0.377410,0.1,0.1,0.1
0.673935,-0.640893,0.732243,0.1,0.1,0.1
0.684062,-0.265231,0.397307,0.1,0.1,0.1
0.356848,0.015320,0.120505,0.1,0.1,0.1
0.610819,-0.067071,0.291175,0.1,0.1,0.1
0.387787,0.288473,0.049905,0.1,0.1,0.1
0.616562,-0.625555,0.762023,0.1,0.1,0.1
0.912085,0.043512,0.475993,0.1,0.1,0.1
0.531551,-0.588335,0.774189,0.1,0.1,0.1
0.850263,-0.290112,0.159765,0.1,0.1,0.1
0.576609,-0.513775,0.010000,0.1,0.1,0.1
0.950832,0.086061,0.682809,0.1,0.1,0.1
0.223854,-0.398271,0.087354,0.1,0.1,0.1
0.499614,0.172092,0.014000,0.1,0.1,0.1
0.760915,-0.663027,0.545774,0.1,0.1,0.1
0.269154,-0.518184,0.293898,0.1,0.1,0.1
0.634597,-0.620025,0.486071,0.1,0.1,0.1
0.454661,0.465047,0.078338,0.1,0.1,0.1
0.578359,-0.190923,0.784615,0.1,0.1,0.1
0.750311,-0.094013,0.015980,0.1,0.1,0.1
0.685732,-0.644047,0.410216,0.1,0.1,0.1
0.299201,-0.526217,0.351658,0.1,0.1,0.1
0.705090,-0.294391,0.010000,0.1,0.1,0.1
0.592782,-0.148839,0.138415,0.1,0.1,0.1
0.684051,0.338234,0.010000,0.1,0.1,0.1
1.000630,0.381522,0.698051,0.1,0.1,0.1
0.648416,0.074741,0.032736,0.1,0.1,0.1
0.760570,-0.285029,0.397307,0.1,0.1,0.1
0.861907,0.061840,0.010000,0.1,0.1,0.1
0.898235,0.423389,0.773813,0.1,0.1,0.1
0.671327,0.160439,0.118950,0.1,0.1,0.1
0.863370,-0.138702,0.423655,0.1,0.1,0.1
0.571148,-0.116707,0.691485,0.1,0.1,0.1
0.606295,-0.065861,0.171087,0.1,0.1,0.1
0.364205,-0.547736,0.204266,0.1,0.1,0.1
0.977136,0.286833,0.547891,0.1,0.1,0.1
0.814373,-0.463071,0.044104,0.1,0.1,0.1
0.856147,-0.085606,0.401307,0.1,0.1,0.1
0.929624,0.380642,0.784615,0.1,0.1,0.1
0.787302,-0.525610,0.637523,0.1,0.1,0.1
0.602495,-0.621794,0.166012,0.1,0.1,0.1
1.010763,0.271511,0.619240,0.1,0.1,0.1
0.784649,0.453756,0.707597,0.1,0.1,0.1
0.974537,0.261623,0.403399,0.1,0.1,0.1
0.420971,0.339031,0.361265,0.1,0.1,0.1
0.635680,-0.620315,0.356371,0.1,0.1,0.1
0.502609,-0.595090,0.007382,0.1,0.1,0.1
0.730341,0.095355,0.397307,0.1,0.1,0.1
0.386675,0.284314,0.259956,0.1,0.1,0.1
0.651531,-0.269960,0.397307,0.1,0.1,0.1
0.913355,0.375932,0.010000,0.1,0.1,0.1
0.883868,-0.164413,0.699074,0.1,0.1,0.1
0.362920,0.121896,0.267762,0.1,0.1,0.1
0.237209,-0.274756,0.070153,0.1,0.1,0.1
0.572175,-0.434938,0.397307,0.1,0.1,0.1
0.420258,-0.438226,0.014000,0.1,0.1,0.1
0.700441,0.136454,0.010000,0.1,0.1,0.1
0.920120,0.080633,0.397307,0.1,0.1,0.1
0.824012,-0.113716,0.104297,0.1,0.1,0.1
0.916878,0.061443,0.457631,0.1,0.1,0.1
0.463715,-0.574340,0.086734,0.1,0.1,0.1
0.460208,-0.461036,0.010000,0.1,0.1,0.1
0.908612,-0.071859,0.150929,0.1,0.1,0.1
0.462158,-0.524379,0.402266,0.1,0.1,0.1
0.205973,-0.501292,0.037939,0.1,0.1,0.1
0.871291,-0.126356,0.190391,0.1,0.1,0.1
0.992913,0.387725,0.052861,0.1,0.1,0.1
0.717041,0.033259,0.010000,0.1,0.1,0.1
0.822396,0.143608,0.784615,0.1,0.1,0.1
0.788223,0.442449,0.566799,0.1,0.1,0.1
0.471650,-0.034004,0.069880,0.1,0.1,0.1
0.471732,0.377093,0.010000,0.1,0.1,0.1
0.977510,0.391843,0.627260,0.1,0.1,0.1
0.183688,-0.474945,0.203961,0.1,0.1,0.1
0.901735,0.407961,0.462469,0.1,0.1,0.1
0.484650,-0.440247,0.474588,0.1,0.1,0.1
0.830139,0.065850,0.401307,0.1,0.1,0.1
0.790509,-0.281473,0.784615,0.1,0.1,0.1
0.551083,-0.118196,0.449272,0.1,0.1,0.1
0.479639,-0.572042,0.257727,0.1,0.1,0.1
0.505850,-0.281626,0.010000,0.1,0.1,0.1
0.521831,-0.398739,0.358504,0.1,0.1,0.1
0.525519,-0.590863,0.557167,0.1,0.1,0.1
0.744777,0.454064,0.113528,0.1,0.1,0.1
0.432678,-0.566042,0.380943,0.1,0.1,0.1
0.835673,-0.383403,0.071285,0.1,0.1,0.1
0.797053,-0.527858,0.559739,0.1,0.1,0.1
0.776364,0.445619,0.507773,0.1,0.1,0.1
0.478789,-0.559735,0.057129,0.1,0.1,0.1
0.586813,-0.311844,0.784615,0.1,0.1,0.1
0.381003,0.189532,0.047907,0.1,0.1,0.1
0.736605,-0.306120,0.784615,0.1,0.1,0.1
0.766722,0.069718,0.774615,0.1,0.1,0.1
0.530219,-0.382851,0.123998,0.1,0.1,0.1
0.558194,-0.053001,0.070251,0.1,0.1,0.1
0.592137,0.131185,0.010000,0.1,0.1,0.1
0.466020,-0.179680,0.010000,0.1,0.1,0.1
0.720055,0.456533,0.107293,0.1,0.1,0.1
0.544662,-0.328831,0.346865,0.1,0.1,0.1
0.519009,-0.311731,0.784081,0.1,0.1,0.1
0.477772,-0.021150,0.361267,0.1,0.1,0.1
0.738187,-0.658071,0.665658,0.1,0.1,0.1
0.802633,-0.242271,0.010000,0.1,0.1,0.1
0.899584,-0.144347,0.068201,0.1,0.1,0.1
0.830738,-0.276246,0.482124,0.1,0.1,0.1
0.783398,0.443739,0.451171,0.1,0.1,0.1
0.286295,-0.164715,0.093770,0.1,0.1,0.1
0.372004,0.229437,0.312489,0.1,0.1,0.1
0.816639,0.356397,0.010000,0.1,0.1,0.1
0.426497,0.344853,0.010000,0.1,0.1,0.1
0.852801,-0.319336,0.516774,0.1,0.1,0.1
0.992250,0.343366,0.433200,0.1,0.1,0.1
0.478013,0.492597,0.014000,0.1,0.1,0.1
0.500701,-0.027280,0.094007,0.1,0.1,0.1
0.423007,-0.427264,0.010000,0.1,0.1,0.1
0.648236,-0.477497,0.784615,0.1,0.1,0.1
0.566126,-0.248546,0.012511,0.1,0.1,0.1
0.615781,-0.129236,0.000000,0.1,0.1,0.1
0.545289,-0.049551,0.250659,0.1,0.1,0.1
0.589967,-0.547599,0.774615,0.1,0.1,0.1
0.216491,-0.504104,0.192667,0.1,0.1,0.1
0.600673,0.186912,0.014000,0.1,0.1,0.1
0.768797,-0.594830,0.669415,0.1,0.1,0.1
0.543017,-0.503591,0.397307,0.1,0.1,0.1
0.731381,0.467997,0.366876,0.1,0.1,0.1
0.636853,0.245808,0.010000,0.1,0.1,0.1
0.848238,0.024960,0.774615,0.1,0.1,0.1
0.512899,-0.430711,0.014000,0.1,0.1,0.1
0.681231,0.280132,0.014000,0.1,0.1,0.1
0.841395,0.372242,0.784615,0.1,0.1,0.1
0.593565,-0.543240,0.397307,0.1,0.1,0.1
0.567458,-0.045127,0.037012,0.1,0.1,0.1
0.594659,-0.052399,0.310348,0.1,0.1,0.1
0.668601,-0.624976,0.410199,0.1,0.1,0.1
0.329098,-0.004614,0.074744,0.1,0.1,0.1
0.580539,-0.605573,0.275794,0.1,0.1,0.1
0.404893,0.278893,0.010375,0.1,0.1,0.1
0.398686,0.329237,0.293766,0.1,0.1,0.1
0.457501,-0.532553,0.774615,0.1,0.1,0.1
0.762047,0.449447,0.735321,0.1,0.1,0.1
0.510706,-0.029955,0.240015,0.1,0.1,0.1
0.614432,-0.624985,0.585285,0.1,0.1,0.1
0.456220,-0.546588,0.509043,0.1,0.1,0.1
0.386725,-0.155942,0.010000,0.1,0.1,0.1
0.639134,-0.621238,0.117366,0.1,0.1,0.1
0.353953,-0.002538,0.360206,0.1,0.1,0.1
0.531660,0.511041,0.242011,0.1,0.1,0.1
0.977934,0.274331,0.673279,0.1,0.1,0.1
0.369055,0.218404,0.359053,0.1,0.1,0.1
0.890771,0.159216,0.010000,0.1,0.1,0.1
0.324980,-0.020016,0.317167,0.1,0.1,0.1
0.744954,-0.581628,0.716317,0.1,0.1,0.1
0.573661,-0.042645,0.273839,0.1,0.1,0.1
0.247137,-0.311184,0.336072,0.1,0.1,0.1
0.468561,-0.029038,0.359325,0.1,0.1,0.1
0.788545,-0.434065,0.648918,0.1,0.1,0.1
0.855159,0.424554,0.406028,0.1,0.1,0.1
0.633250,-0.253048,0.387307,0.1,0.1,0.1
0.910147,-0.104837,0.543569,0.1,0.1,0.1
0.227688,-0.429088,0.014000,0.1,0.1,0.1
0.701099,0.360082,0.397307,0.1,0.1,0.1
0.334293,0.002718,0.010158,0.1,0.1,0.1
0.866971,-0.125234,0.398180,0.1,0.1,0.1
0.877667,-0.187606,0.565035,0.1,0.1,0.1
0.794824,-0.489527,0.000000,0.1,0.1,0.1
0.622876,-0.020787,0.204438,0.1,0.1,0.1
0.685382,0.384138,0.708463,0.1,0.1,0.1
0.728477,-0.643260,0.447521,0.1,0.1,0.1
0.893366,-0.132258,0.190753,0.1,0.1,0.1
0.222868,-0.401960,0.106892,0.1,0.1,0.1
0.605586,-0.065672,0.032590,0.1,0.1,0.1
0.582358,-0.044970,0.134916,0.1,0.1,0.1
0.947813,0.410134,0.118465,0.1,0.1,0.1
0.772802,0.446572,0.777252,0.1,0.1,0.1
0.853658,-0.277413,0.749050,0.1,0.1,0.1
0.676416,0.350602,0.677163,0.1,0.1,0.1
0.789668,0.156805,0.774615,0.1,0.1,0.1
0.918226,-0.035898,0.414626,0.1,0.1,0.1
0.645226,0.233941,0.696045,0.1,0.1,0.1
0.894358,-0.125175,0.297906,0.1,0.1,0.1
0.879938,0.263561,0.774615,0.1,0.1,0.1
0.427493,-0.564656,0.248052,0.1,0.1,0.1
0.403432,-0.015766,0.026677,0.1,0.1,0.1
0.210386,-0.448649,0.253007,0.1,0.1,0.1
0.665488,-0.423784,0.397307,0.1,0.1,0.1
0.783189,0.439654,0.399367,0.1,0.1,0.1
0.959831,0.322759,0.784615,0.1,0.1,0.1
0.439913,0.409881,0.352771,0.1,0.1,0.1
0.860259,-0.141533,0.774615,0.1,0.1,0.1
0.450948,-0.009838,0.128731,0.1,0.1,0.1
0.603393,-0.622034,0.311246,0.1,0.1,0.1
0.684189,-0.540560,0.000000,0.1,0.1,0.1
0.594693,-0.052408,0.167938,0.1,0.1,0.1
0.997386,0.221475,0.103428,0.1,0.1,0.1
0.318562,0.029541,0.152736,0.1,0.1,0.1
0.575070,0.190298,0.014000,0.1,0.1,0.1
0.257910,-0.270888,0.277856,0.1,0.1,0.1
0.598771,-0.090856,0.397307,0.1,0.1,0.1
0.489757,0.038669,0.010000,0.1,0.1,0.1
0.625586,-0.608526,0.397307,0.1,0.1,0.1
0.908039,0.028380,0.430372,0.1,0.1,0.1
0.944642,0.024190,0.374616,0.1,0.1,0.1
0.538472,-0.051869,0.291383,0.1,0.1,0.1
0.957052,0.316758,0.000000,0.1,0.1,0.1
0.535488,-0.255470,0.401307,0.1,0.1,0.1
0.422503,0.158832,0.010000,0.1,0.1,0.1
0.930989,0.330047,0.010000,0.1,0.1,0.1
0.874497,-0.238182,0.349299,0.1,0.1,0.1
0.771072,-0.099563,0.065738,0.1,0.1,0.1
0.793278,0.047868,0.774615,0.1,0.1,0.1
0.694571,0.272400,0.014000,0.1,0.1,0.1
0.628852,-0.382319,0.397307,0.1,0.1,0.1
0.874248,-0.200397,0.304813,0.1,0.1,0.1
0.520654,-0.042965,0.347649,0.1,0.1,0.1
0.339785,0.015741,0.077353,0.1,0.1,0.1
0.599732,0.492842,0.227630,0.1,0.1,0.1
0.453055,-0.317564,0.014000,0.1,0.1,0.1
0.578941,-0.087559,0.565763,0.1,0.1,0.1
0.736247,0.403269,0.152179,0.1,0.1,0.1
0.813063,-0.429254,0.417691,0.1,0.1,0.1
0.961824,0.396037,0.474131,0.1,0.1,0.1
0.787273,-0.273129,0.397307,0.1,0.1,0.1
0.698424,0.359358,0.594299,0.1,0.1,0.1
0.861018,-0.249881,0.289700,0.1,0.1,0.1
0.694784,-0.631976,0.518296,0.1,0.1,0.1
0.760509,0.422629,0.401307,0.1,0.1,0.1
0.651262,0.085387,0.283229,0.1,0.1,0.1
0.572753,-0.223756,0.063950,0.1,0.1,0.1
0.589446,-0.046865,0.169744,0.1,0.1,0.1
0.641707,-0.617785,0.732555,0.1,0.1,0.1
0.766227,-0.483298,0.784615,0.1,0.1,0.1
0.992381,0.202754,0.421491,0.1,0.1,0.1
0.919225,-0.070880,0.008687,0.1,0.1,0.1
0.663945,0.132827,0.018450,0.1,0.1,0.1
0.589149,-0.254990,0.397307,0.1,0.1,0.1
0.756132,-0.240646,0.010000,0.1,0.1,0.1
0.500761,-0.379987,0.719487,0.1,0.1,0.1
0.396943,-0.009891,0.277070,0.1,0.1,0.1
0.916308,0.418557,0.640949,0.1,0.1,0.1
0.865140,0.421885,0.660722,0.1,0.1,0.1
0.919324,0.280846,0.010000,0.1,0.1,0.1
0.924182,-0.052340,0.728806,0.1,0.1,0.1
0.767066,0.149157,0.397307,0.1,0.1,0.1
0.719584,-0.653097,0.756740,0.1,0.1,0.1
