center_x,center_y,center_z,half_length_x,half_length_y,half_length_z
0.624017,-0.146338,0.418692,0.1,0.1,0.1
1.110577,-0.090959,0.348430,0.1,0.1,0.1
-0.319224,-0.268037,-0.020000,0.1,0.1,0.1
0.599034,-0.050438,0.403903,0.1,0.1,0.1
0.931112,-0.377588,0.415926,0.1,0.1,0.1
1.109861,-0.500130,0.348430,0.1,0.1,0.1
0.180741,-0.869846,0.641285,0.1,0.1,0.1
0.401564,0.685831,-0.020000,0.1,0.1,0.1
1.238293,0.194724,0.348430,0.1,0.1,0.1
0.558196,1.157335,0.348430,0.1,0.1,0.1
1.329923,-0.843789,0.340333,0.1,0.1,0.1
0.826452,-0.054370,0.348430,0.1,0.1,0.1
1.329923,1.086276,0.159986,0.1,0.1,0.1
0.285792,-0.296202,0.159594,0.1,0.1,0.1
0.838807,1.605437,-0.020000,0.1,0.1,0.1
0.845023,1.330047,-0.020000,0.1,0.1,0.1
0.579665,0.213646,0.348430,0.1,0.1,0.1
0.285792,-0.064111,0.019162,0.1,0.1,0.1
0.858782,-0.845096,0.430392,0.1,0.1,0.1
1.329923,-0.200330,0.272483,0.1,0.1,0.1
0.853886,-0.345737,0.415926,0.1,0.1,0.1
1.112048,0.030962,0.359256,0.1,0.1,0.1
0.196819,-0.455268,-0.020000,0.1,0.1,0.1
0.285792,1.240316,0.266906,0.1,0.1,0.1
0.505392,-0.165453,0.409144,0.1,0.1,0.1
0.846046,0.179860,0.348430,0.1,0.1,0.1
1.209030,0.506427,0.044364,0.1,0.1,0.1
0.285792,0.109373,0.109743,0.1,0.1,0.1
1.136749,-0.096578,0.466563,0.1,0.1,0.1
-0.185584,0.113048,0.000000,0.1,0.1,0.1
0.042568,-0.103585,0.000000,0.1,0.1,0.1
0.323535,-0.775062,0.631675,0.1,0.1,0.1
0.641356,0.284588,-0.020000,0.1,0.1,0.1
0.285792,1.402690,-0.002108,0.1,0.1,0.1
0.718334,-0.584962,-0.020000,0.1,0.1,0.1
0.064012,0.057728,0.000000,0.1,0.1,0.1
0.832964,-0.624134,0.348430,0.1,0.1,0.1
1.226718,0.058392,0.518869,0.1,0.1,0.1
0.589269,-0.486293,0.466526,0.1,0.1,0.1
0.525491,0.214313,0.397342,0.1,0.1,0.1
0.021721,-0.761414,-0.005290,0.1,0.1,0.1
0.403095,1.455256,-0.020000,0.1,0.1,0.1
0.285792,0.564731,0.290517,0.1,0.1,0.1
0.021721,-0.345345,0.005434,0.1,0.1,0.1
0.664620,-0.117825,0.418692,0.1,0.1,0.1
0.372302,0.506427,0.309564,0.1,0.1,0.1
0.230670,-0.671997,-0.020000,0.1,0.1,0.1
0.944110,0.506427,0.307153,0.1,0.1,0.1
0.181593,-0.313782,-0.020000,0.1,0.1,0.1
0.246507,-0.971058,0.422994,0.1,0.1,0.1
1.068183,0.215888,0.568314,0.1,0.1,0.1
0.629900,0.216749,0.424040,0.1,0.1,0.1
0.579340,-0.450025,-0.020000,0.1,0.1,0.1
1.147523,-0.573785,-0.020000,0.1,0.1,0.1
0.078996,0.138674,0.000000,0.1,0.1,0.1
0.494336,-0.209638,-0.020000,0.1,0.1,0.1
0.080645,-0.855343,0.610801,0.1,0.1,0.1
1.289193,0.506427,0.302271,0.1,0.1,0.1
0.832930,-0.363632,0.370355,0.1,0.1,0.1
0.021721,-0.299372,0.311217,0.1,0.1,0.1
0.596237,-0.078230,0.418692,0.1,0.1,0.1
0.911934,-0.384740,0.406502,0.1,0.1,0.1
0.968553,1.634964,0.205610,0.1,0.1,0.1
0.780806,-0.502449,-0.020000,0.1,0.1,0.1
1.217848,0.048989,0.539024,0.1,0.1,0.1
0.535149,-0.091761,0.418692,0.1,0.1,0.1
0.955462,1.077678,-0.020000,0.1,0.1,0.1
0.672992,0.494103,0.348430,0.1,0.1,0.1
0.528073,-0.119947,0.385477,0.1,0.1,0.1
0.953683,-0.627459,0.562027,0.1,0.1,0.1
0.021721,-0.662672,-0.019390,0.1,0.1,0.1
0.285792,1.212371,0.218021,0.1,0.1,0.1
0.872540,1.076316,-0.020000,0.1,0.1,0.1
0.857549,-0.524134,0.348430,0.1,0.1,0.1
0.207174,-0.880739,0.348430,0.1,0.1,0.1
1.329923,-0.073918,0.104679,0.1,0.1,0.1
1.256875,-0.825868,0.370281,0.1,0.1,0.1
1.013878,0.233190,0.605232,0.1,0.1,0.1
1.081791,0.724362,0.348430,0.1,0.1,0.1
0.325336,-0.202879,0.406234,0.1,0.1,0.1
0.418421,1.382445,-0.020000,0.1,0.1,0.1
-0.181662,-0.803406,0.238539,0.1,0.1,0.1
0.343199,-0.844394,0.467573,0.1,0.1,0.1
0.928490,-0.609139,0.419707,0.1,0.1,0.1
0.671746,1.241376,0.348430,0.1,0.1,0.1
0.889140,-0.957980,0.033621,0.1,0.1,0.1
0.566171,-0.087942,0.348430,0.1,0.1,0.1
0.876656,-0.612521,0.434407,0.1,0.1,0.1
1.296943,-0.452983,0.348430,0.1,0.1,0.1
0.787125,-0.291942,0.400164,0.1,0.1,0.1
1.210598,0.041303,0.578272,0.1,0.1,0.1
0.187733,-0.898361,0.348430,0.1,0.1,0.1
0.021721,-0.638744,0.270548,0.1,0.1,0.1
0.487739,0.540115,0.348430,0.1,0.1,0.1
1.012805,-0.245799,0.391714,0.1,0.1,0.1
0.285792,1.524928,0.306336,0.1,0.1,0.1
1.243486,-0.762538,0.365345,0.1,0.1,0.1
0.555313,-0.448471,-0.020000,0.1,0.1,0.1
0.853542,0.597818,0.348430,0.1,0.1,0.1
1.294768,0.506427,0.280722,0.1,0.1,0.1
0.285792,-0.470796,0.081130,0.1,0.1,0.1
0.285792,-0.695953,0.279478,0.1,0.1,0.1
1.051651,0.272721,0.680866,0.1,0.1,0.1
0.598736,0.092394,0.408652,0.1,0.1,0.1
0.957193,-0.631276,0.406567,0.1,0.1,0.1
-0.056151,-0.033982,-0.020000,0.1,0.1,0.1
0.021721,-0.430815,0.021545,0.1,0.1,0.1
0.827084,0.559665,-0.020000,0.1,0.1,0.1
0.872211,-0.912559,0.482414,0.1,0.1,0.1
0.668791,-0.690893,-0.020000,0.1,0.1,0.1
0.543808,-0.202587,0.408066,0.1,0.1,0.1
1.248531,-0.798319,0.401174,0.1,0.1,0.1
1.189368,0.506427,0.002571,0.1,0.1,0.1
0.787204,1.569869,-0.020000,0.1,0.1,0.1
1.178001,0.110172,0.470082,0.1,0.1,0.1
0.468237,-0.957980,0.197733,0.1,0.1,0.1
0.525111,-0.646737,-0.020000,0.1,0.1,0.1
0.464065,0.872474,0.348430,0.1,0.1,0.1
0.724993,-0.404048,0.348430,0.1,0.1,0.1
0.070136,-0.957980,0.193613,0.1,0.1,0.1
0.413240,-0.957980,0.168208,0.1,0.1,0.1
0.306497,-0.935379,0.387321,0.1,0.1,0.1
0.914166,-0.100193,-0.020000,0.1,0.1,0.1
0.142605,-0.255547,-0.020000,0.1,0.1,0.1
1.142330,-0.020262,-0.020000,0.1,0.1,0.1
0.285792,-0.573227,0.319917,0.1,0.1,0.1
0.655677,-0.037321,0.502060,0.1,0.1,0.1
0.231664,-0.714253,0.565718,0.1,0.1,0.1
0.938199,0.036724,0.348430,0.1,0.1,0.1
0.808527,0.744640,0.348430,0.1,0.1,0.1
1.170621,-0.957980,0.252200,0.1,0.1,0.1
0.474030,-0.773499,-0.020000,0.1,0.1,0.1
1.186111,-0.413764,-0.020000,0.1,0.1,0.1
0.404830,-0.912961,0.348430,0.1,0.1,0.1
0.269173,-0.851626,0.641285,0.1,0.1,0.1
1.124879,-0.500058,-0.020000,0.1,0.1,0.1
0.131001,-0.676042,-0.020000,0.1,0.1,0.1
1.224216,-0.819237,0.401174,0.1,0.1,0.1
1.188462,0.101859,0.395054,0.1,0.1,0.1
0.381812,-0.227777,0.375363,0.1,0.1,0.1
0.624357,0.237442,0.554654,0.1,0.1,0.1
0.678082,-0.455013,0.399676,0.1,0.1,0.1
-0.082330,-0.385322,-0.020000,0.1,0.1,0.1
0.916368,-0.820351,0.581382,0.1,0.1,0.1
0.913363,-0.668254,0.425086,0.1,0.1,0.1
-0.089802,-0.408724,-0.020000,0.1,0.1,0.1
0.669030,-0.140816,0.384229,0.1,0.1,0.1
0.926433,0.767956,0.348430,0.1,0.1,0.1
1.062325,0.247994,0.348430,0.1,0.1,0.1
0.348077,-0.760999,-0.020000,0.1,0.1,0.1
1.329923,0.368283,0.237840,0.1,0.1,0.1
0.218022,-0.845620,0.348430,0.1,0.1,0.1
0.958596,-0.652768,0.547565,0.1,0.1,0.1
1.054168,-0.700437,0.348430,0.1,0.1,0.1
0.378129,0.906914,-0.020000,0.1,0.1,0.1
0.939380,-0.666557,0.430877,0.1,0.1,0.1
1.042525,-0.148207,0.348430,0.1,0.1,0.1
0.866938,0.506427,0.244610,0.1,0.1,0.1
0.249155,-0.287647,0.162411,0.1,0.1,0.1
1.243859,0.745505,-0.020000,0.1,0.1,0.1
1.220020,0.423353,0.348430,0.1,0.1,0.1
0.259290,-0.635402,0.348430,0.1,0.1,0.1
0.659390,-0.064999,0.353122,0.1,0.1,0.1
0.555299,-0.083284,0.348430,0.1,0.1,0.1
0.526322,-0.718855,-0.020000,0.1,0.1,0.1
0.950057,-0.741039,-0.020000,0.1,0.1,0.1
0.055558,0.007485,0.000000,0.1,0.1,0.1
1.215635,0.046643,0.451288,0.1,0.1,0.1
0.440081,1.140874,0.348430,0.1,0.1,0.1
-0.181662,-0.526020,0.016779,0.1,0.1,0.1
1.045283,0.275770,0.608066,0.1,0.1,0.1
1.157308,0.868785,0.348430,0.1,0.1,0.1
0.702231,1.399292,0.348430,0.1,0.1,0.1
1.014009,-0.053531,0.405531,0.1,0.1,0.1
0.362976,0.499698,0.348430,0.1,0.1,0.1
1.266944,0.289322,-0.020000,0.1,0.1,0.1
1.329923,0.054488,0.305211,0.1,0.1,0.1
0.406371,1.052369,0.348430,0.1,0.1,0.1
1.079514,-0.541412,-0.020000,0.1,0.1,0.1
1.273064,-0.805991,0.372485,0.1,0.1,0.1
0.938534,-0.957980,0.043880,0.1,0.1,0.1
0.531339,0.506427,0.322737,0.1,0.1,0.1
0.682924,-0.021314,0.357424,0.1,0.1,0.1
1.329923,0.088193,0.192698,0.1,0.1,0.1
0.633852,0.010916,0.514361,0.1,0.1,0.1
0.563011,0.211777,0.348430,0.1,0.1,0.1
-0.088960,-0.625669,0.348430,0.1,0.1,0.1
0.395493,-0.223830,0.389357,0.1,0.1,0.1
0.169964,-0.901666,0.348430,0.1,0.1,0.1
0.559776,0.506427,0.061842,0.1,0.1,0.1
1.071737,1.466221,-0.020000,0.1,0.1,0.1
0.203969,-0.031955,0.000000,0.1,0.1,0.1
1.329923,1.329889,0.044233,0.1,0.1,0.1
-0.104546,-0.418232,-0.020000,0.1,0.1,0.1
0.021721,-0.688692,0.031379,0.1,0.1,0.1
0.629532,1.401293,0.348430,0.1,0.1,0.1
0.331290,0.506427,0.269593,0.1,0.1,0.1
0.561944,0.154204,-0.020000,0.1,0.1,0.1
0.672036,-0.722701,-0.020000,0.1,0.1,0.1
1.308140,0.195133,-0.020000,0.1,0.1,0.1
0.285792,0.964916,0.326312,0.1,0.1,0.1
0.834845,0.220612,0.348430,0.1,0.1,0.1
1.080708,0.708929,0.348430,0.1,0.1,0.1
0.635259,-0.420377,0.466496,0.1,0.1,0.1
-0.285958,-0.062716,0.000000,0.1,0.1,0.1
1.329923,0.742276,0.333650,0.1,0.1,0.1
1.076137,-0.018571,0.450086,0.1,0.1,0.1
0.514426,-0.201400,0.414002,0.1,0.1,0.1
-0.044592,-0.391412,-0.020000,0.1,0.1,0.1
0.897075,-0.799695,0.534644,0.1,0.1,0.1
1.272246,0.673022,0.348430,0.1,0.1,0.1
0.590264,-0.386399,0.458348,0.1,0.1,0.1
0.874223,0.506427,0.031157,0.1,0.1,0.1
1.175555,0.004152,0.597479,0.1,0.1,0.1
-0.115959,0.059012,-0.020000,0.1,0.1,0.1
1.221353,-0.821963,0.401174,0.1,0.1,0.1
0.021721,-0.524503,0.050294,0.1,0.1,0.1
0.328272,-0.905094,0.571763,0.1,0.1,0.1
0.285792,-0.413017,0.031559,0.1,0.1,0.1
1.275306,-0.079479,0.348430,0.1,0.1,0.1
0.613827,-0.056962,0.418692,0.1,0.1,0.1
0.593234,0.263759,0.539710,0.1,0.1,0.1
1.182656,0.011680,0.378079,0.1,0.1,0.1
0.848448,-0.211025,0.348430,0.1,0.1,0.1
0.539138,-0.074078,0.401318,0.1,0.1,0.1
0.952884,-0.665675,0.420276,0.1,0.1,0.1
0.285792,1.334922,0.260724,0.1,0.1,0.1
1.119008,0.508971,0.348430,0.1,0.1,0.1
0.021721,-0.326988,0.322801,0.1,0.1,0.1
1.137413,-0.108169,0.561053,0.1,0.1,0.1
0.357553,1.249799,0.348430,0.1,0.1,0.1
0.265655,-0.287647,0.010100,0.1,0.1,0.1
0.574353,-0.652873,-0.020000,0.1,0.1,0.1
0.021721,-0.550791,0.247535,0.1,0.1,0.1
0.285792,-0.214650,0.034906,0.1,0.1,0.1
0.305348,-0.936559,0.567320,0.1,0.1,0.1
1.184624,0.488685,-0.020000,0.1,0.1,0.1
0.898169,-0.798398,0.515629,0.1,0.1,0.1
1.219420,1.634964,0.270127,0.1,0.1,0.1
1.181307,0.603300,0.348430,0.1,0.1,0.1
0.889057,-0.611712,0.529100,0.1,0.1,0.1
0.369275,0.554216,-0.020000,0.1,0.1,0.1
0.057651,-0.402280,0.348430,0.1,0.1,0.1
0.828951,-0.723935,-0.020000,0.1,0.1,0.1
0.524108,1.634964,0.245708,0.1,0.1,0.1
0.630811,0.506427,0.078728,0.1,0.1,0.1
1.269834,-0.957980,0.135595,0.1,0.1,0.1
0.580594,0.383520,0.348430,0.1,0.1,0.1
1.098044,0.171005,0.348430,0.1,0.1,0.1
0.675715,0.088397,0.469306,0.1,0.1,0.1
1.096378,-0.140053,0.445582,0.1,0.1,0.1
0.851668,-0.298996,0.348430,0.1,0.1,0.1
1.329923,0.270063,0.040406,0.1,0.1,0.1
0.285792,0.770793,0.002484,0.1,0.1,0.1
0.346804,0.942100,0.348430,0.1,0.1,0.1
1.327375,0.506427,0.021213,0.1,0.1,0.1
0.285792,0.709604,0.189150,0.1,0.1,0.1
1.329923,1.415708,0.312176,0.1,0.1,0.1
1.117733,0.025599,0.552876,0.1,0.1,0.1
1.329923,0.069809,0.316608,0.1,0.1,0.1
0.526459,0.203849,0.457648,0.1,0.1,0.1
0.675608,0.506427,0.218065,0.1,0.1,0.1
0.320599,-0.194155,0.363831,0.1,0.1,0.1
1.029677,1.634964,0.343288,0.1,0.1,0.1
1.177883,0.506427,0.119545,0.1,0.1,0.1
0.377589,-0.164863,0.480421,0.1,0.1,0.1
-0.185198,0.255253,0.000000,0.1,0.1,0.1
0.638634,-0.507254,0.389698,0.1,0.1,0.1
0.926412,-0.354853,0.415926,0.1,0.1,0.1
0.097291,-0.898873,0.348430,0.1,0.1,0.1
0.643857,-0.847383,-0.020000,0.1,0.1,0.1
0.541874,-0.084664,0.348430,0.1,0.1,0.1
0.010782,0.027408,0.000000,0.1,0.1,0.1
1.135653,-0.095168,0.405238,0.1,0.1,0.1
1.191278,0.020821,0.421493,0.1,0.1,0.1
0.285792,0.590657,0.227604,0.1,0.1,0.1
0.908361,-0.833497,0.348430,0.1,0.1,0.1
1.288528,0.334582,0.348430,0.1,0.1,0.1
0.539501,0.178261,0.430766,0.1,0.1,0.1
0.384860,1.618313,0.348430,0.1,0.1,0.1
1.261351,1.533230,-0.020000,0.1,0.1,0.1
1.329923,-0.729900,0.045950,0.1,0.1,0.1
1.268762,-0.806034,0.348430,0.1,0.1,0.1
0.852876,-0.852098,0.490659,0.1,0.1,0.1
1.242223,-0.417140,-0.020000,0.1,0.1,0.1
0.439626,0.506427,0.162383,0.1,0.1,0.1
1.232946,0.912909,0.348430,0.1,0.1,0.1
0.459634,-0.531767,0.348430,0.1,0.1,0.1
0.503228,-0.194480,0.348430,0.1,0.1,0.1
1.084506,1.610542,-0.020000,0.1,0.1,0.1
0.715680,0.506427,0.055470,0.1,0.1,0.1
0.741737,0.506427,0.271606,0.1,0.1,0.1
1.291116,0.506427,0.210162,0.1,0.1,0.1
0.285792,-0.604208,0.318834,0.1,0.1,0.1
0.989225,0.506427,0.106582,0.1,0.1,0.1
0.366541,-0.294001,-0.020000,0.1,0.1,0.1
1.329923,-0.057094,0.157365,0.1,0.1,0.1
0.592113,1.520057,-0.020000,0.1,0.1,0.1
1.223396,-0.957980,0.309612,0.1,0.1,0.1
1.096712,-0.178410,-0.020000,0.1,0.1,0.1
0.215732,-0.287647,-0.009808,0.1,0.1,0.1
0.717509,1.209592,0.348430,0.1,0.1,0.1
0.883589,0.934420,0.348430,0.1,0.1,0.1
0.597118,0.091440,0.460726,0.1,0.1,0.1
0.021721,-0.509263,0.063235,0.1,0.1,0.1
0.316174,-0.957980,0.331840,0.1,0.1,0.1
0.484059,0.920947,0.348430,0.1,0.1,0.1
1.242124,1.267870,0.348430,0.1,0.1,0.1
1.252649,-0.584817,0.348430,0.1,0.1,0.1
0.021721,-0.897944,0.226364,0.1,0.1,0.1
0.795833,-0.558705,0.348430,0.1,0.1,0.1
0.285792,1.071207,0.230252,0.1,0.1,0.1
1.027062,-0.042415,0.388261,0.1,0.1,0.1
0.604196,0.258914,0.503141,0.1,0.1,0.1
0.911374,-0.610256,0.436423,0.1,0.1,0.1
0.527066,0.226604,0.465178,0.1,0.1,0.1
-0.103246,-0.957980,0.191872,0.1,0.1,0.1
0.642344,0.506427,0.222479,0.1,0.1,0.1
-0.082419,-0.214052,0.000000,0.1,0.1,0.1
0.937892,-0.896436,0.414303,0.1,0.1,0.1
0.285792,-0.681891,0.033824,0.1,0.1,0.1
0.907806,-0.610489,0.435877,0.1,0.1,0.1
0.285792,0.976371,0.024694,0.1,0.1,0.1
0.587126,-0.150585,0.398554,0.1,0.1,0.1
0.285792,-0.642096,0.117265,0.1,0.1,0.1
1.151702,-0.366331,0.348430,0.1,0.1,0.1
0.696397,-0.004004,0.360237,0.1,0.1,0.1
0.285792,0.305431,-0.008760,0.1,0.1,0.1
0.021721,-0.895105,-0.010223,0.1,0.1,0.1
0.682850,-0.588281,0.348430,0.1,0.1,0.1
0.562173,-0.042237,0.418692,0.1,0.1,0.1
1.241824,-0.068854,-0.020000,0.1,0.1,0.1
0.142421,0.002323,0.000000,0.1,0.1,0.1
0.285792,-0.819871,0.028701,0.1,0.1,0.1
1.329923,-0.528660,0.184336,0.1,0.1,0.1
0.228697,-0.957980,0.150850,0.1,0.1,0.1
1.329923,-0.714915,0.181247,0.1,0.1,0.1
1.250001,-0.957980,0.298072,0.1,0.1,0.1
1.066000,0.259446,0.348430,0.1,0.1,0.1
0.285792,-0.383764,0.112792,0.1,0.1,0.1
0.618188,0.506427,0.147721,0.1,0.1,0.1
1.226120,-0.748394,0.384834,0.1,0.1,0.1
0.255446,-0.773504,0.348430,0.1,0.1,0.1
1.095058,-0.042923,0.469693,0.1,0.1,0.1
1.210768,-0.735890,0.387801,0.1,0.1,0.1
0.223291,-0.546916,-0.020000,0.1,0.1,0.1
1.245876,1.478815,-0.020000,0.1,0.1,0.1
1.288913,-0.588132,0.348430,0.1,0.1,0.1
0.153308,-0.726395,0.451171,0.1,0.1,0.1
0.552512,1.622181,-0.020000,0.1,0.1,0.1
0.194290,-0.767716,0.348430,0.1,0.1,0.1
0.672307,-0.729514,0.348430,0.1,0.1,0.1
-0.176457,0.004657,-0.020000,0.1,0.1,0.1
0.322731,1.449769,-0.020000,0.1,0.1,0.1
0.023029,-0.957980,0.297996,0.1,0.1,0.1
0.687012,1.039245,-0.020000,0.1,0.1,0.1
0.285792,-0.101879,0.338269,0.1,0.1,0.1
0.689540,-0.957980,0.187363,0.1,0.1,0.1
0.376061,1.634964,0.010076,0.1,0.1,0.1
1.221529,-0.805331,0.401174,0.1,0.1,0.1
0.842695,1.610573,0.348430,0.1,0.1,0.1
0.285792,-0.265583,-0.010954,0.1,0.1,0.1
0.427120,-0.153363,0.383972,0.1,0.1,0.1
1.114602,-0.672413,0.348430,0.1,0.1,0.1
1.067928,-0.010662,0.349945,0.1,0.1,0.1
0.626887,-0.432445,0.348430,0.1,0.1,0.1
1.193361,-0.648999,-0.020000,0.1,0.1,0.1
0.937719,0.506427,0.073550,0.1,0.1,0.1
0.731505,-0.543334,0.348430,0.1,0.1,0.1
1.126927,1.575236,0.348430,0.1,0.1,0.1
0.542874,-0.451258,0.499806,0.1,0.1,0.1
-0.022760,0.192380,0.000000,0.1,0.1,0.1
0.449182,-0.957980,0.266941,0.1,0.1,0.1
1.226380,0.879524,-0.020000,0.1,0.1,0.1
0.514632,-0.161505,0.364781,0.1,0.1,0.1
-0.140160,-0.749390,0.348430,0.1,0.1,0.1
0.002197,-0.554929,-0.020000,0.1,0.1,0.1
1.002036,-0.216286,0.393853,0.1,0.1,0.1
0.180666,0.127378,-0.020000,0.1,0.1,0.1
0.732092,0.236819,-0.020000,0.1,0.1,0.1
0.070552,0.239342,0.000000,0.1,0.1,0.1
0.021721,-0.295105,0.318844,0.1,0.1,0.1
1.024979,0.270362,0.520184,0.1,0.1,0.1
0.021721,-0.304562,0.321397,0.1,0.1,0.1
1.063998,0.279359,0.593316,0.1,0.1,0.1
1.024574,-0.082796,0.348430,0.1,0.1,0.1
0.285792,-0.713115,0.195191,0.1,0.1,0.1
0.994607,0.506427,0.266520,0.1,0.1,0.1
0.781409,1.634964,0.147260,0.1,0.1,0.1
1.186130,-0.750092,0.401174,0.1,0.1,0.1
0.811129,-0.957980,0.026221,0.1,0.1,0.1
1.015148,0.514496,-0.020000,0.1,0.1,0.1
1.041087,1.378095,-0.020000,0.1,0.1,0.1
1.006481,0.161918,0.348430,0.1,0.1,0.1
0.307176,1.634964,0.038647,0.1,0.1,0.1
1.041898,-0.030888,0.480418,0.1,0.1,0.1
1.065458,0.273879,0.604794,0.1,0.1,0.1
1.291926,-0.014405,0.348430,0.1,0.1,0.1
0.784096,0.430748,0.348430,0.1,0.1,0.1
-0.181662,-0.954048,-0.018194,0.1,0.1,0.1
0.882391,-0.888365,0.348430,0.1,0.1,0.1
0.855748,-0.037001,-0.020000,0.1,0.1,0.1
0.493620,-0.156300,0.348430,0.1,0.1,0.1
