pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
1,10,1.2389,-0.0774,0.4546,1.0000,-0.0033,0.0000,0.0033,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
2,0,0.8344,-0.0099,0.4400,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
2,1,0.8425,-0.0070,0.6052,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
2,2,0.9181,-0.0677,0.5173,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
2,3,0.9396,-0.2445,0.5889,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
2,4,1.0574,-0.2916,0.5062,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
2,5,1.2257,-0.1557,0.6614,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
2,6,1.3188,-0.1366,0.4265,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
2,7,1.4278,-0.1288,0.4491,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
2,8,1.4554,-0.0857,0.4472,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
2,9,1.4860,-0.0196,0.4544,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
2,10,1.5296,-0.0797,0.4546,1.0000,-0.0050,0.0000,0.0050,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
3,0,1.1235,-0.0115,0.4400,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
3,1,1.1316,-0.0087,0.6052,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
3,2,1.2071,-0.0695,0.5173,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
3,3,1.2283,-0.2463,0.5889,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
3,4,1.3461,-0.2936,0.5062,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
3,5,1.5146,-0.1580,0.6614,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
3,6,1.6078,-0.1391,0.4265,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
3,7,1.7167,-0.1314,0.4491,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
3,8,1.7444,-0.0884,0.4472,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
3,9,1.7752,-0.0223,0.4544,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
3,10,1.8187,-0.0825,0.4546,1.0000,-0.0068,0.0000,0.0068,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
4,0,1.4101,-0.0137,0.4400,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
4,1,1.4182,-0.0108,0.6052,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
4,2,1.4936,-0.0718,0.5173,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
4,3,1.5145,-0.2487,0.5889,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
4,4,1.6322,-0.2962,0.5062,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
4,5,1.8009,-0.1608,0.6614,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
4,6,1.8941,-0.1421,0.4265,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
4,7,2.0031,-0.1346,0.4491,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
4,8,2.0308,-0.0917,0.4472,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
4,9,2.0617,-0.0256,0.4544,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
4,10,2.1051,-0.0859,0.4546,1.0000,-0.0086,0.0000,0.0086,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
5,0,1.6927,-0.0163,0.4400,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
5,1,1.7009,-0.0135,0.6052,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
5,2,1.7761,-0.0746,0.5173,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
5,3,1.7967,-0.2515,0.5889,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
5,4,1.9143,-0.2992,0.5062,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
5,5,2.0833,-0.1642,0.6614,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
5,6,2.1765,-0.1457,0.4265,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
5,7,2.2855,-0.1384,0.4491,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
5,8,2.3133,-0.0955,0.4472,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
5,9,2.3443,-0.0296,0.4544,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
5,10,2.3876,-0.0899,0.4546,0.9999,-0.0106,0.0000,0.0106,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
6,0,1.9698,-0.0194,0.4400,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
6,1,1.9780,-0.0166,0.6052,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
6,2,2.0531,-0.0779,0.5173,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
6,3,2.0732,-0.2549,0.5889,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
6,4,2.1907,-0.3029,0.5062,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
6,5,2.3601,-0.1682,0.6614,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
6,6,2.4533,-0.1499,0.4265,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
6,7,2.5623,-0.1429,0.4491,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
6,8,2.5902,-0.1000,0.4472,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
6,9,2.6214,-0.0341,0.4544,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
6,10,2.6645,-0.0946,0.4546,0.9999,-0.0127,0.0000,0.0127,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
7,0,2.2398,-0.0231,0.4400,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
7,1,2.2480,-0.0203,0.6052,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
7,2,2.3230,-0.0817,0.5173,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
7,3,2.3427,-0.2587,0.5889,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
7,4,2.4601,-0.3070,0.5062,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
7,5,2.6297,-0.1727,0.6614,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
7,6,2.7230,-0.1546,0.4265,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
7,7,2.8320,-0.1478,0.4491,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
7,8,2.8601,-0.1050,0.4472,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
7,9,2.8914,-0.0391,0.4544,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
7,10,2.9344,-0.0997,0.4546,0.9999,-0.0149,0.0000,0.0149,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
8,0,2.5017,-0.0272,0.4400,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
8,1,2.5099,-0.0244,0.6052,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
8,2,2.5847,-0.0860,0.5173,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
8,3,2.6041,-0.2630,0.5889,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
8,4,2.7214,-0.3116,0.5062,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
8,5,2.8913,-0.1777,0.6614,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
8,6,2.9846,-0.1598,0.4265,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
8,7,3.0937,-0.1533,0.4491,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
8,8,3.1218,-0.1105,0.4472,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
8,9,3.1532,-0.0448,0.4544,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
8,10,3.1961,-0.1054,0.4546,0.9999,-0.0172,0.0000,0.0172,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
9,0,2.7551,-0.0317,0.4400,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
9,1,2.7633,-0.0290,0.6052,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
9,2,2.8380,-0.0907,0.5173,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
9,3,2.8569,-0.2678,0.5889,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
9,4,2.9741,-0.3166,0.5062,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
9,5,3.1443,-0.1831,0.6614,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
9,6,3.2377,-0.1655,0.4265,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
9,7,3.3467,-0.1592,0.4491,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
9,8,3.3750,-0.1165,0.4472,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
9,9,3.4066,-0.0508,0.4544,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
9,10,3.4493,-0.1116,0.4546,0.9998,-0.0195,0.0000,0.0195,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
10,0,3.0003,-0.0367,0.4400,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
10,1,3.0084,-0.0340,0.6052,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
10,2,3.0830,-0.0959,0.5173,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
10,3,3.1015,-0.2731,0.5889,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
10,4,3.2186,-0.3221,0.5062,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
10,5,3.3891,-0.1890,0.6614,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
10,6,3.4825,-0.1716,0.4265,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
10,7,3.5916,-0.1655,0.4491,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
10,8,3.6199,-0.1229,0.4472,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
10,9,3.6517,-0.0573,0.4544,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
10,10,3.6942,-0.1182,0.4546,0.9998,-0.0218,0.0000,0.0218,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
11,0,3.2378,-0.0421,0.4400,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
11,1,3.2460,-0.0393,0.6052,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
11,2,3.3204,-0.1015,0.5173,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
11,3,3.3385,-0.2787,0.5889,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
11,4,3.4555,-0.3280,0.5062,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
11,5,3.6263,-0.1953,0.6614,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
11,6,3.7198,-0.1780,0.4265,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
11,7,3.8288,-0.1723,0.4491,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
11,8,3.8573,-0.1297,0.4472,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
11,9,3.8892,-0.0642,0.4544,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
11,10,3.9316,-0.1251,0.4546,0.9997,-0.0242,0.0000,0.0242,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
12,0,3.4688,-0.0478,0.4400,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
12,1,3.4770,-0.0451,0.6052,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
12,2,3.5513,-0.1074,0.5173,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
12,3,3.5690,-0.2847,0.5889,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
12,4,3.6858,-0.3343,0.5062,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
12,5,3.8570,-0.2020,0.6614,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
12,6,3.9505,-0.1850,0.4265,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
12,7,4.0596,-0.1795,0.4491,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
12,8,4.0881,-0.1370,0.4472,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
12,9,4.1201,-0.0715,0.4544,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
12,10,4.1624,-0.1326,0.4546,0.9996,-0.0266,0.0000,0.0266,0.9996,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
13,0,3.6950,-0.0540,0.4400,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
13,1,3.7032,-0.0513,0.6052,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
13,2,3.7773,-0.1138,0.5173,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
13,3,3.7946,-0.2911,0.5889,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
13,4,3.9113,-0.3410,0.5062,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
13,5,4.0828,-0.2092,0.6614,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
13,6,4.1763,-0.1924,0.4265,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
13,7,4.2854,-0.1871,0.4491,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
13,8,4.3140,-0.1448,0.4472,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
13,9,4.3463,-0.0794,0.4544,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
13,10,4.3884,-0.1405,0.4546,0.9996,-0.0291,0.0000,0.0291,0.9996,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
14,0,3.9176,-0.0607,0.4400,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
14,1,3.9258,-0.0580,0.6052,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
14,2,3.9997,-0.1207,0.5173,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
14,3,4.0165,-0.2980,0.5889,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
14,4,4.1331,-0.3482,0.5062,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
14,5,4.3049,-0.2168,0.6614,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
14,6,4.3985,-0.2002,0.4265,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
14,7,4.5076,-0.1953,0.4491,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
14,8,4.5364,-0.1530,0.4472,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
14,9,4.5688,-0.0876,0.4544,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
14,10,4.6107,-0.1489,0.4546,0.9995,-0.0316,0.0000,0.0316,0.9995,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
15,0,4.1372,-0.0678,0.4400,0.9994,-0.0343,0.0000,0.0343,0.9994,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
15,1,4.1454,-0.0652,0.6052,0.9994,-0.0343,0.0000,0.0343,0.9994,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
15,2,4.2191,-0.1280,0.5173,0.9994,-0.0343,0.0000,0.0343,0.9994,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
15,3,4.2355,-0.3054,0.5889,0.9994,-0.0343,0.0000,0.0343,0.9994,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
